"LocID" "SeriesID" "DateFormtd" "year" "TFR" "births"
474 46101519841 1999-03-08 1985.68082191781 2.14966007940957 6367.45094430299
474 46101519841 1999-03-08 1984.68082191781 2.1362171651343 6220.77395074859
474 64441388425 2016-01-01 2015.5 1.62755602062181 3358.71260673028
474 64441388425 2016-01-01 2014.5 1.69897743755592 3573.70264503402
474 64441388425 2016-01-01 2013.5 1.75769315112429 3765.93260598253
474 64441388425 2016-01-01 2012.5 1.80791217816916 3942.93652231685
474 64441388425 2016-01-01 2011.5 1.85025111978191 4104.8726364753
474 64441388425 2016-01-01 2010.5 1.87181134296146 4251.92483535075
474 64441388425 2016-01-01 2009.5 1.87419569387469 4384.50474406237
474 64441388425 2016-01-01 2008.5 1.87147835706539 4503.02431947775
474 64441388425 2016-01-01 2007.5 1.86432940393459 4608.26732773041
474 64441388425 2016-01-01 2006.5 1.85281498296103 4700.43204338579
474 64441388425 2016-01-01 2005.5 1.82976039723972 4770.33487612306
474 64441388425 2016-01-01 2004.5 1.79241973112654 4808.77304821465
474 64441388425 2016-01-01 2003.5 1.76405300912106 4863.78657626024
474 64441388425 2016-01-01 2002.5 1.75026463128624 4953.74188926002
474 64441388425 2016-01-01 2001.5 1.74042561533991 5051.14578077381
474 97879815015 1974-10-16 1974.28904109589 2.69536951479148 5368.41224881911
474 97879815015 1974-10-16 1973.28904109589 3.87535278227373 7479.20331357995
474 97879815015 1974-10-16 1972.28904109589 4.24110155850574 7928.04801936062
474 97879815015 1974-10-16 1971.28904109589 4.62539034531087 8372.06098023476
474 97879815015 1974-10-16 1970.28904109589 5.02218048129069 8798.67742092602
474 97879815015 1974-10-16 1969.28904109589 5.15661647487713 8829.16515349939
474 97879815015 1974-10-16 1968.28904109589 5.42830329114836 9174.77491926528
474 97879815015 1974-10-16 1967.28904109589 5.68126471747293 9479.34251633365
474 97879815015 1974-10-16 1966.28904109589 5.91310621918362 9738.70514150566
474 97879815015 1974-10-16 1965.28904109589 6.11706259542712 9945.81845250054
474 97879815015 1974-10-16 1964.28904109589 6.28044398476917 10098.4273493127
474 97879815015 1974-10-16 1963.28904109589 6.40098008393392 10194.9299242884
474 97879815015 1974-10-16 1962.28904109589 6.46963140760234 10204.2505454225
474 97879815015 1974-10-16 1961.28904109589 6.45896779680223 10087.7624351023
474 97879815015 1974-10-16 1960.28904109589 6.38232565661814 9866.1826696082
474 236511564213 1967-10-01 1967.24794520548 28.7161848433469 49464.8908222382
474 236511564213 1967-10-01 1966.24794520548 9.62634958890269 16361.3083497096
474 236511564213 1967-10-01 1965.24794520548 8.09574007110741 13573.2522174684
474 236511564213 1967-10-01 1964.24794520548 6.84856128462148 11325.558767682
474 236511564213 1967-10-01 1963.24794520548 5.85183825438336 9542.14457084987
474 236511564213 1967-10-01 1962.24794520548 7.29452554135039 11712.7465185583
474 236511564213 1967-10-01 1961.24794520548 6.47943474975478 10231.7222719613
474 236511564213 1967-10-01 1960.24794520548 5.91386566593469 9179.74750907246
474 236511564213 1967-10-01 1959.24794520548 5.56258893525455 8485.98452996342
474 236511564213 1967-10-01 1958.24794520548 5.38612603487194 8072.18978569715
474 236511564213 1967-10-01 1957.24794520548 5.41613876575764 7962.37353987665
474 236511564213 1967-10-01 1956.24794520548 5.68276791343367 8183.54250735708
474 236511564213 1967-10-01 1955.24794520548 5.77254005780879 8139.81723000127
474 236511564213 1967-10-01 1954.24794520548 5.44755062014889 7516.8908211547
474 236511564213 1967-10-01 1953.24794520548 4.85674223273865 6555.40940489412
474 245295121105 2015-01-01 2014.5 1.73646478141819 3659.19636410723
474 245295121105 2015-01-01 2013.5 1.72075375918129 3709.35803895116
474 245295121105 2015-01-01 2012.5 1.77583546403452 3912.14981701571
474 245295121105 2015-01-01 2011.5 1.82068048374289 4095.18852357722
474 245295121105 2015-01-01 2010.5 1.85630123442479 4259.07865371189
474 245295121105 2015-01-01 2009.5 1.8878772142189 4445.41535857787
474 245295121105 2015-01-01 2008.5 1.88264627752977 4574.3252096931
474 245295121105 2015-01-01 2007.5 1.87200320165474 4686.29700470724
474 245295121105 2015-01-01 2006.5 1.85683989366928 4782.59336832638
474 245295121105 2015-01-01 2005.5 1.83741565266905 4863.86689414635
474 245295121105 2015-01-01 2004.5 1.81070199365697 4922.0695408688
474 245295121105 2015-01-01 2003.5 1.77369998625522 4949.136339709
474 245295121105 2015-01-01 2002.5 1.74407859852513 4990.20301085684
474 245295121105 2015-01-01 2001.5 1.72709925081415 5062.72585351978
474 245295121105 2015-01-01 2000.5 1.71349606832775 5141.72550652663
474 246372507988 2010-01-01 2009.5 1.79648617720137 4455.59728197499
474 246372507988 2010-01-01 2008.5 1.81324668051569 4617.162660434
474 246372507988 2010-01-01 2007.5 1.82195031910968 4754.4151277944
474 246372507988 2010-01-01 2006.5 1.82768895257702 4879.32365299932
474 246372507988 2010-01-01 2005.5 1.830842612698 4992.37319571002
474 246372507988 2010-01-01 2004.5 1.82725502177564 5094.13916533067
474 246372507988 2010-01-01 2003.5 1.81670801034843 5185.62927399996
474 246372507988 2010-01-01 2002.5 1.80423885719955 5267.85249457701
474 246372507988 2010-01-01 2001.5 1.79017136429088 5341.54951609159
474 246372507988 2010-01-01 2000.5 1.77494358579395 5407.88532781507
474 246372507988 2010-01-01 1999.5 1.76303247091035 5455.80759483446
474 246372507988 2010-01-01 1998.5 1.74915670382752 5474.14686366987
474 246372507988 2010-01-01 1997.5 1.74496825825498 5524.85049296913
474 246372507988 2010-01-01 1996.5 1.75765940189821 5632.41801539674
474 246372507988 2010-01-01 1995.5 1.77585927412387 5761.82343551092
474 789140167164 2015-01-01 2014.5 1.66610000374773 3510.91893206931
474 789140167164 2015-01-01 2013.5 1.73675797219869 3743.85766209389
474 789140167164 2015-01-01 2012.5 1.79235197541718 3948.53554547536
474 789140167164 2015-01-01 2011.5 1.83761408516202 4133.27663997856
474 789140167164 2015-01-01 2010.5 1.87356613372934 4298.69106290651
474 789140167164 2015-01-01 2009.5 1.8878772142189 4445.41535857787
474 789140167164 2015-01-01 2008.5 1.88264627752977 4574.3252096931
474 789140167164 2015-01-01 2007.5 1.87200320165474 4686.29700470724
474 789140167164 2015-01-01 2006.5 1.85683989366928 4782.59336832638
474 789140167164 2015-01-01 2005.5 1.83741565266905 4863.86689414635
474 789140167164 2015-01-01 2004.5 1.81070199365697 4922.0695408688
474 789140167164 2015-01-01 2003.5 1.77369998625522 4949.136339709
474 789140167164 2015-01-01 2002.5 1.74407859852513 4990.20301085684
474 789140167164 2015-01-01 2001.5 1.72709925081415 5062.72585351978
474 789140167164 2015-01-01 2000.5 1.71349606832775 5141.72550652663
474 1122066918140 2007-01-01 2006.5 1.70095773623244 4579.50815053331
474 1122066918140 2007-01-01 2005.5 1.75243307035416 4837.89575640172
474 1122066918140 2007-01-01 2004.5 1.78535486227732 5045.4894917922
474 1122066918140 2007-01-01 2003.5 1.80675431695968 5219.48817308469
474 1122066918140 2007-01-01 2002.5 1.81885006303853 5363.53274857933
474 1122066918140 2007-01-01 2001.5 1.82498818529786 5481.41261988895
474 1122066918140 2007-01-01 2000.5 1.82513474328652 5577.28273382748
474 1122066918140 2007-01-01 1999.5 1.81917791946913 5655.19080422618
474 1122066918140 2007-01-01 1998.5 1.80862777078494 5720.68759916324
474 1122066918140 2007-01-01 1997.5 1.79536578287202 5777.16781943939
474 1122066918140 2007-01-01 1996.5 1.78596908176365 5804.54310894355
474 1122066918140 2007-01-01 1995.5 1.77323839925998 5783.36255948162
474 1122066918140 2007-01-01 1994.5 1.78157158489931 5835.42083721684
474 1122066918140 2007-01-01 1993.5 1.82544521326195 6009.6013618953
474 1122066918140 2007-01-01 1992.5 1.88457227248213 6240.80097284151
474 1531372491260 1967-10-16 1967.28904109589 3.89562961784161 7528.102128039
474 1531372491260 1967-10-16 1966.28904109589 5.19948890990436 9824.97201474073
474 1531372491260 1967-10-16 1965.28904109589 5.4582513022152 10081.3390280217
474 1531372491260 1967-10-16 1964.28904109589 5.71256935042487 10311.3627644839
474 1531372491260 1967-10-16 1963.28904109589 5.95704145191285 10503.8263459009
474 1531372491260 1967-10-16 1962.28904109589 5.92265956414095 10254.304926216
474 1531372491260 1967-10-16 1961.28904109589 6.05319423909612 10346.498132986
474 1531372491260 1967-10-16 1960.28904109589 6.15979407733435 10390.8283336903
474 1531372491260 1967-10-16 1959.28904109589 6.24220212705488 10391.3601601435
474 1531372491260 1967-10-16 1958.28904109589 6.29879679601588 10344.9043693376
474 1531372491260 1967-10-16 1957.28904109589 6.33401038707466 10250.9216627983
