"LocID" "SeriesID" "DateFormtd" "year" "TFR"
32 2481427210146 1991-05-16 1976.8698630137 3.63387930717595
32 4924138241137 2001-11-19 2001.38219178082 2.60783246726764
32 4924138241137 2001-11-19 2000.38219178082 2.46516483756845
32 4924138241137 2001-11-19 1999.38219178082 2.77973260020546
32 4924138241137 2001-11-19 1998.38219178082 2.74101954365681
32 4924138241137 2001-11-19 1997.38219178082 2.81602116583222
32 4924138241137 2001-11-19 1996.38219178082 3.00589007459633
32 4924138241137 2001-11-19 1995.38219178082 2.97191447386207
32 4924138241137 2001-11-19 1994.38219178082 2.99551611750787
32 4924138241137 2001-11-19 1993.38219178082 3.05836621715719
32 4924138241137 2001-11-19 1992.38219178082 3.16812546143018
32 4924138241137 2001-11-19 1991.38219178082 3.35828265914035
32 4924138241137 2001-11-19 1990.38219178082 3.24534408881988
32 4924138241137 2001-11-19 1989.38219178082 3.18325168390252
32 4924138241137 2001-11-19 1988.38219178082 3.23622344087505
32 4924138241137 2001-11-19 1987.38219178082 3.28184024367566
32 13111059100181 1970-10-01 1970.24794520548 3.12311417460687
32 13111059100181 1970-10-01 1969.24794520548 2.91338526456331
32 13111059100181 1970-10-01 1968.24794520548 3.02730638786433
32 13111059100181 1970-10-01 1967.24794520548 2.99757931007606
32 13111059100181 1970-10-01 1966.24794520548 3.01274072712728
32 13111059100181 1970-10-01 1965.24794520548 3.10051262230991
32 13111059100181 1970-10-01 1964.24794520548 3.1680382142676
32 13111059100181 1970-10-01 1963.24794520548 3.21703968477907
32 13111059100181 1970-10-01 1962.24794520548 3.24186218534628
32 13111059100181 1970-10-01 1961.24794520548 3.17685016425541
32 13111059100181 1970-10-01 1960.24794520548 3.23353831206965
32 13111059100181 1970-10-01 1959.24794520548 3.24955365068248
32 13111059100181 1970-10-01 1958.24794520548 3.28155162480784
32 13111059100181 1970-10-01 1957.24794520548 3.25359921645935
32 13111059100181 1970-10-01 1956.24794520548 3.27169161175873
32 13222169189221 1970-09-30 1970.24520547945 3.12317941620043
32 13222169189221 1970-09-30 1969.24520547945 2.91347831463309
32 13222169189221 1970-09-30 1968.24520547945 3.02740303157247
32 13222169189221 1970-09-30 1967.24520547945 2.99767508335291
32 13222169189221 1970-09-30 1966.24520547945 3.01280489041519
32 13222169189221 1970-09-30 1965.24520547945 3.10054547401878
32 13222169189221 1970-09-30 1964.24520547945 3.16810580479765
32 13222169189221 1970-09-30 1963.24520547945 3.21703908650096
32 13222169189221 1970-09-30 1962.24520547945 3.24186148182763
32 13222169189221 1970-09-30 1961.24520547945 3.17684937380792
32 13222169189221 1970-09-30 1960.24520547945 3.23357234373303
32 13222169189221 1970-09-30 1959.24520547945 3.24955259185638
32 13222169189221 1970-09-30 1958.24520547945 3.28158597659412
32 13222169189221 1970-09-30 1957.24520547945 3.25359788120384
32 13222169189221 1970-09-30 1956.24520547945 3.2716901256658
32 135184106105234 2010-10-27 2010.31917808219 2.27154252565732
32 135184106105234 2010-10-27 2009.31917808219 2.2703053261313
32 135184106105234 2010-10-27 2008.31917808219 2.31731574115202
32 135184106105234 2010-10-27 2007.31917808219 2.27215405624703
32 135184106105234 2010-10-27 2006.31917808219 2.32834510115372
32 135184106105234 2010-10-27 2005.31917808219 2.44371373556683
32 135184106105234 2010-10-27 2004.31917808219 2.48574501844453
32 135184106105234 2010-10-27 2003.31917808219 2.51129305007496
32 135184106105234 2010-10-27 2002.31917808219 2.52993065466521
32 135184106105234 2010-10-27 2001.31917808219 2.6040985527514
32 135184106105234 2010-10-27 2000.31917808219 2.78523251421031
32 135184106105234 2010-10-27 1999.31917808219 2.74193092726027
32 135184106105234 2010-10-27 1998.31917808219 2.80228329286182
32 135184106105234 2010-10-27 1997.31917808219 2.81810267154487
32 135184106105234 2010-10-27 1996.31917808219 3.13023985811573
32 159235125252165 1980-10-22 1980.30601092896 3.48021729702445
32 159235125252165 1980-10-22 1979.30601092896 3.34451492833746
32 159235125252165 1980-10-22 1978.30601092896 3.50986397062943
32 159235125252165 1980-10-22 1977.30601092896 3.5847215601173
32 159235125252165 1980-10-22 1976.30601092896 3.41704514781336
32 159235125252165 1980-10-22 1975.30601092896 3.36838236430221
32 159235125252165 1980-10-22 1974.30601092896 3.18664442870485
32 159235125252165 1980-10-22 1973.30601092896 3.19609038044897
32 159235125252165 1980-10-22 1972.30601092896 3.28496908274051
32 159235125252165 1980-10-22 1971.30601092896 3.26874479539184
32 159235125252165 1980-10-22 1970.30601092896 3.28528503909554
32 159235125252165 1980-10-22 1969.30601092896 3.15458883742107
32 159235125252165 1980-10-22 1968.30601092896 3.15177704955306
32 159235125252165 1980-10-22 1967.30601092896 3.08308864612389
32 159235125252165 1980-10-22 1966.30601092896 3.13522641469993
32 236198239170147 1970-10-01 1970.24794520548 3.11914715615298
32 236198239170147 1970-10-01 1969.24794520548 2.91274993999526
32 236198239170147 1970-10-01 1968.24794520548 3.02093453982473
32 236198239170147 1970-10-01 1967.24794520548 2.99546772687887
32 236198239170147 1970-10-01 1966.24794520548 3.00647121274342
32 236198239170147 1970-10-01 1965.24794520548 3.09441467104066
32 236198239170147 1970-10-01 1964.24794520548 3.15860180086313
32 236198239170147 1970-10-01 1963.24794520548 3.21037207101444
32 236198239170147 1970-10-01 1962.24794520548 3.23308361397924
32 236198239170147 1970-10-01 1961.24794520548 3.16470485904807
32 236198239170147 1970-10-01 1960.24794520548 3.22564965571703
32 236198239170147 1970-10-01 1959.24794520548 3.23750720605067
32 236198239170147 1970-10-01 1958.24794520548 3.2678466104197
32 236198239170147 1970-10-01 1957.24794520548 3.22874942869888
32 236198239170147 1970-10-01 1956.24794520548 3.26777370892987
76 273361513 1970-09-02 1970.16849315068 4.68845297151632
76 273361513 1970-09-02 1969.16849315068 4.50970929067763
76 273361513 1970-09-02 1968.16849315068 5.28982184339265
76 273361513 1970-09-02 1967.16849315068 5.51637436892678
76 273361513 1970-09-02 1966.16849315068 5.74526126954864
76 273361513 1970-09-02 1965.16849315068 5.97406664384927
76 273361513 1970-09-02 1964.16849315068 6.05125512496371
76 273361513 1970-09-02 1963.16849315068 6.24003557613838
76 273361513 1970-09-02 1962.16849315068 6.14141823063616
76 273361513 1970-09-02 1961.16849315068 5.90928217896953
76 273361513 1970-09-02 1960.16849315068 6.66410642517975
76 273361513 1970-09-02 1959.16849315068 6.01589395258962
76 273361513 1970-09-02 1958.16849315068 6.61666059652883
76 273361513 1970-09-02 1957.16849315068 6.24758008030026
76 273361513 1970-09-02 1956.16849315068 6.38252048331546
76 2282040028 1991-09-02 1991.16849315068 2.86204375476959
76 2282040028 1991-09-02 1990.16849315068 2.95057466480356
76 2282040028 1991-09-02 1989.16849315068 3.19100947341102
76 2282040028 1991-09-02 1988.16849315068 3.3197649828189
76 2282040028 1991-09-02 1987.16849315068 3.4112225503541
76 2282040028 1991-09-02 1986.16849315068 3.57546601537168
76 2282040028 1991-09-02 1985.16849315068 3.65057257895021
76 2282040028 1991-09-02 1984.16849315068 3.77390619906897
76 2282040028 1991-09-02 1983.16849315068 4.10005779201944
76 2282040028 1991-09-02 1982.16849315068 4.32539931135103
76 2282040028 1991-09-02 1981.16849315068 4.45487100438638
76 2282040028 1991-09-02 1980.16849315068 4.57990181600473
76 2282040028 1991-09-02 1979.16849315068 4.5410521938273
76 2282040028 1991-09-02 1978.16849315068 4.57716651065549
76 2282040028 1991-09-02 1977.16849315068 4.61745066953719
76 125132201153 1960-09-01 1960.16666666667 4.90078428145698
76 125132201153 1960-09-01 1959.16666666667 4.93054914263542
76 125132201153 1960-09-01 1958.16666666667 5.89019217142307
76 125132201153 1960-09-01 1957.16666666667 6.1490639029955
76 125132201153 1960-09-01 1956.16666666667 6.22106755405874
76 125132201153 1960-09-01 1955.16666666667 6.16254829837204
76 125132201153 1960-09-01 1954.16666666667 6.20518259075005
76 125132201153 1960-09-01 1953.16666666667 6.37297560984395
76 125132201153 1960-09-01 1952.16666666667 6.43303429121724
76 125132201153 1960-09-01 1951.16666666667 5.68521825997678
76 125132201153 1960-09-01 1950.16666666667 6.84016130690087
76 125132201153 1960-09-01 1949.16666666667 5.50831751589299
76 125132201153 1960-09-01 1948.16666666667 6.81846641124273
76 125132201153 1960-09-01 1947.16666666667 5.97241848578076
76 125132201153 1960-09-01 1946.16666666667 6.10539057881753
76 233913948203 2010-07-31 2010.07808219178 1.7251508208692
76 233913948203 2010-07-31 2009.07808219178 1.74356016931663
76 233913948203 2010-07-31 2008.07808219178 1.7844029408011
76 233913948203 2010-07-31 2007.07808219178 1.84917875977119
76 233913948203 2010-07-31 2006.07808219178 1.92697193969606
76 233913948203 2010-07-31 2005.07808219178 1.99899641823381
76 233913948203 2010-07-31 2004.07808219178 2.00881537903391
76 233913948203 2010-07-31 2003.07808219178 2.09124984734055
76 233913948203 2010-07-31 2002.07808219178 2.15665871058312
76 233913948203 2010-07-31 2001.07808219178 2.33918354817229
76 233913948203 2010-07-31 2000.07808219178 2.62425164682255
76 233913948203 2010-07-31 1999.07808219178 2.56470316069266
76 233913948203 2010-07-31 1998.07808219178 2.66011200647931
76 233913948203 2010-07-31 1997.07808219178 2.72521701754617
76 233913948203 2010-07-31 1996.07808219178 2.84908695144843
76 581397619574 2010-01-08 2009.51917808219 1.72595385232576
76 581397619574 2010-01-08 2008.51917808219 1.74472829731327
76 581397619574 2010-01-08 2007.51917808219 1.78559264160964
76 581397619574 2010-01-08 2006.51917808219 1.85052178092179
76 581397619574 2010-01-08 2005.51917808219 1.92854569050792
76 581397619574 2010-01-08 2004.51917808219 2.00080889663567
76 581397619574 2010-01-08 2003.51917808219 2.01081728203232
76 581397619574 2010-01-08 2002.51917808219 2.09352009874602
76 581397619574 2010-01-08 2001.51917808219 2.15894996940657
76 581397619574 2010-01-08 2000.51917808219 2.3415649401628
76 581397619574 2010-01-08 1999.51917808219 2.6267761935938
76 581397619574 2010-01-08 1998.51917808219 2.56699638797435
76 581397619574 2010-01-08 1997.51917808219 2.66233633306125
76 581397619574 2010-01-08 1996.51917808219 2.72747559220395
76 581397619574 2010-01-08 1995.51917808219 2.85142480282685
76 731661558020 1980-09-01 1980.16666666667 4.24853462434409
76 731661558020 1980-09-01 1979.16666666667 4.20582912754995
76 731661558020 1980-09-01 1978.16666666667 4.40748582756531
76 731661558020 1980-09-01 1977.16666666667 4.43010717991945
76 731661558020 1980-09-01 1976.16666666667 4.52299710513997
76 731661558020 1980-09-01 1975.16666666667 4.64530548149262
76 731661558020 1980-09-01 1974.16666666667 4.63816186290614
76 731661558020 1980-09-01 1973.16666666667 4.85588841184794
76 731661558020 1980-09-01 1972.16666666667 4.90682666969144
76 731661558020 1980-09-01 1971.16666666667 4.97181390667923
76 731661558020 1980-09-01 1970.16666666667 5.44537266951849
76 731661558020 1980-09-01 1969.16666666667 5.32767113963716
76 731661558020 1980-09-01 1968.16666666667 5.659893476973
76 731661558020 1980-09-01 1967.16666666667 5.61939327795268
76 731661558020 1980-09-01 1966.16666666667 5.97831586075873
76 1332282421940 1960-09-02 1960.1693989071 4.88881749999871
76 1332282421940 1960-09-02 1959.1693989071 4.93870612554664
76 1332282421940 1960-09-02 1958.1693989071 5.89484859204296
76 1332282421940 1960-09-02 1957.1693989071 6.13866441492179
76 1332282421940 1960-09-02 1956.1693989071 6.25971513317837
76 1332282421940 1960-09-02 1955.1693989071 6.23875711023889
76 1332282421940 1960-09-02 1954.1693989071 6.28141105989157
76 1332282421940 1960-09-02 1953.1693989071 6.40573283944702
76 1332282421940 1960-09-02 1952.1693989071 6.46452504255917
76 1332282421940 1960-09-02 1951.1693989071 5.80014308542478
76 1332282421940 1960-09-02 1950.1693989071 6.90458673476704
76 1332282421940 1960-09-02 1949.1693989071 5.59890379657379
76 1332282421940 1960-09-02 1948.1693989071 6.89007039492633
76 1332282421940 1960-09-02 1947.1693989071 6.08071814123227
76 1332282421940 1960-09-02 1946.1693989071 6.27267015494066
76 1461453919424 2010-09-17 2010.2095890411 1.73505179053662
76 1461453919424 2010-09-17 2009.2095890411 1.74536178470569
76 1461453919424 2010-09-17 2008.2095890411 1.78809860867953
76 1461453919424 2010-09-17 2007.2095890411 1.84121738046693
76 1461453919424 2010-09-17 2006.2095890411 1.92501759272121
76 1461453919424 2010-09-17 2005.2095890411 1.99982780836025
76 1461453919424 2010-09-17 2004.2095890411 2.00644748445722
76 1461453919424 2010-09-17 2003.2095890411 2.09050408468681
76 1461453919424 2010-09-17 2002.2095890411 2.14870428385139
76 1461453919424 2010-09-17 2001.2095890411 2.34609731083476
76 1461453919424 2010-09-17 2000.2095890411 2.62456721989702
76 1461453919424 2010-09-17 1999.2095890411 2.56080909701215
76 1461453919424 2010-09-17 1998.2095890411 2.65386800668557
76 1461453919424 2010-09-17 1997.2095890411 2.72443554724155
76 1461453919424 2010-09-17 1996.2095890411 2.85736088644236
76 1465899223212 1996-08-02 1996.08469945355 2.51884448049742
76 1465899223212 1996-08-02 1995.08469945355 2.58815455638311
76 1465899223212 1996-08-02 1994.08469945355 2.67383114190259
76 1465899223212 1996-08-02 1993.08469945355 2.78405314797122
76 1465899223212 1996-08-02 1992.08469945355 2.82266972222318
76 1465899223212 1996-08-02 1991.08469945355 2.89954146300518
76 1465899223212 1996-08-02 1990.08469945355 3.08676118091957
76 1465899223212 1996-08-02 1989.08469945355 3.25966849090412
76 1465899223212 1996-08-02 1988.08469945355 3.31192518945653
76 1465899223212 1996-08-02 1987.08469945355 3.4421683299139
76 1465899223212 1996-08-02 1986.08469945355 3.72675286508911
76 1465899223212 1996-08-02 1985.08469945355 3.73350769589107
76 1465899223212 1996-08-02 1984.08469945355 3.87927617893478
76 1465899223212 1996-08-02 1983.08469945355 4.19282507366262
76 1465899223212 1996-08-02 1982.08469945355 4.45355377037358
76 1766623614559 2000-08-02 2000.08469945355 2.38781738084867
76 1766623614559 2000-08-02 1999.08469945355 2.44642686240201
76 1766623614559 2000-08-02 1998.08469945355 2.55779158558347
76 1766623614559 2000-08-02 1997.08469945355 2.64663390204785
76 1766623614559 2000-08-02 1996.08469945355 2.72980629280141
76 1766623614559 2000-08-02 1995.08469945355 2.85602868555061
76 1766623614559 2000-08-02 1994.08469945355 2.82267400937899
76 1766623614559 2000-08-02 1993.08469945355 2.88515394715893
76 1766623614559 2000-08-02 1992.08469945355 2.91163560158222
76 1766623614559 2000-08-02 1991.08469945355 2.99838424435409
76 1766623614559 2000-08-02 1990.08469945355 3.14764319639546
76 1766623614559 2000-08-02 1989.08469945355 3.33958577432931
76 1766623614559 2000-08-02 1988.08469945355 3.50276782858331
76 1766623614559 2000-08-02 1987.08469945355 3.5547220714107
76 1766623614559 2000-08-02 1986.08469945355 3.75208837625164
76 2344216177253 1991-09-01 1991.16575342466 2.84867819784295
76 2344216177253 1991-09-01 1990.16575342466 2.9363197214306
76 2344216177253 1991-09-01 1989.16575342466 3.19657339730071
76 2344216177253 1991-09-01 1988.16575342466 3.31976732054801
76 2344216177253 1991-09-01 1987.16575342466 3.42608091337682
76 2344216177253 1991-09-01 1986.16575342466 3.58811543227421
76 2344216177253 1991-09-01 1985.16575342466 3.66311632295988
76 2344216177253 1991-09-01 1984.16575342466 3.77520923465165
76 2344216177253 1991-09-01 1983.16575342466 4.0946399054791
76 2344216177253 1991-09-01 1982.16575342466 4.33025603142733
76 2344216177253 1991-09-01 1981.16575342466 4.47874538167286
76 2344216177253 1991-09-01 1980.16575342466 4.58834606450199
76 2344216177253 1991-09-01 1979.16575342466 4.55164589749001
76 2344216177253 1991-09-01 1978.16575342466 4.58142716618787
76 2344216177253 1991-09-01 1977.16575342466 4.63462814896365
76 2391441571353 1970-09-01 1970.16575342466 4.68843021301902
76 2391441571353 1970-09-01 1969.16575342466 4.5097430399734
76 2391441571353 1970-09-01 1968.16575342466 5.28986138911072
76 2391441571353 1970-09-01 1967.16575342466 5.51635370497691
76 2391441571353 1970-09-01 1966.16575342466 5.74523984721781
76 2391441571353 1970-09-01 1965.16575342466 5.97404439661016
76 2391441571353 1970-09-01 1964.16575342466 6.05130407291511
76 2391441571353 1970-09-01 1963.16575342466 6.24001521280451
76 2391441571353 1970-09-01 1962.16575342466 6.14139704883409
76 2391441571353 1970-09-01 1961.16575342466 5.90926418403658
76 2391441571353 1970-09-01 1960.16575342466 6.66408595296868
76 2391441571353 1970-09-01 1959.16575342466 6.0158777455521
76 2391441571353 1970-09-01 1958.16575342466 6.61656296551052
76 2391441571353 1970-09-01 1957.16575342466 6.24756661517974
76 2391441571353 1970-09-01 1956.16575342466 6.38250673106409
76 2542216714201 2007-07-03 2007.00136986301 1.92158453902087
76 2542216714201 2007-07-03 2006.00136986301 2.11999621093412
76 2542216714201 2007-07-03 2005.00136986301 2.13539347421257
76 2542216714201 2007-07-03 2004.00136986301 2.26054856720275
76 2542216714201 2007-07-03 2003.00136986301 2.36111249380142
76 2542216714201 2007-07-03 2002.00136986301 2.46429219890443
76 2542216714201 2007-07-03 2001.00136986301 2.71720263811189
76 2542216714201 2007-07-03 2000.00136986301 2.88668029873636
76 2542216714201 2007-07-03 1999.00136986301 2.83025702089452
76 2542216714201 2007-07-03 1998.00136986301 2.99400407662935
76 2542216714201 2007-07-03 1997.00136986301 3.15389793991856
76 2542216714201 2007-07-03 1996.00136986301 3.23839595484865
76 2542216714201 2007-07-03 1995.00136986301 3.38027070992745
76 2542216714201 2007-07-03 1994.00136986301 3.30894603358876
76 2542216714201 2007-07-03 1993.00136986301 3.35859963667623
76 6478143155250 1980-09-02 1980.1693989071 4.29863878029695
76 6478143155250 1980-09-02 1979.1693989071 4.21125714958288
76 6478143155250 1980-09-02 1978.1693989071 4.37434180411249
76 6478143155250 1980-09-02 1977.1693989071 4.42010563823833
76 6478143155250 1980-09-02 1976.1693989071 4.50670877997135
76 6478143155250 1980-09-02 1975.1693989071 4.6371012052326
76 6478143155250 1980-09-02 1974.1693989071 4.6456736399654
76 6478143155250 1980-09-02 1973.1693989071 4.85486717155438
76 6478143155250 1980-09-02 1972.1693989071 4.90452783763149
76 6478143155250 1980-09-02 1971.1693989071 4.96778855510163
76 6478143155250 1980-09-02 1970.1693989071 5.43635954931272
76 6478143155250 1980-09-02 1969.1693989071 5.33620701436631
76 6478143155250 1980-09-02 1968.1693989071 5.64113647210427
76 6478143155250 1980-09-02 1967.1693989071 5.622220571092
76 6478143155250 1980-09-02 1966.1693989071 5.96684174556362
76 13522629226230 1960-09-02 1960.1693989071 4.87410381753874
76 13522629226230 1960-09-02 1959.1693989071 4.93097545134964
76 13522629226230 1960-09-02 1958.1693989071 5.88990909548984
76 13522629226230 1960-09-02 1957.1693989071 6.12069235372204
76 13522629226230 1960-09-02 1956.1693989071 6.23149632437192
76 13522629226230 1960-09-02 1955.1693989071 6.19194133456304
76 13522629226230 1960-09-02 1954.1693989071 6.24023450525275
76 13522629226230 1960-09-02 1953.1693989071 6.35222063922692
76 13522629226230 1960-09-02 1952.1693989071 6.44224245444935
76 13522629226230 1960-09-02 1951.1693989071 5.72298973591508
76 13522629226230 1960-09-02 1950.1693989071 6.89521063565404
76 13522629226230 1960-09-02 1949.1693989071 5.52248994932237
76 13522629226230 1960-09-02 1948.1693989071 6.82873517213963
76 13522629226230 1960-09-02 1947.1693989071 5.97823036027724
76 13522629226230 1960-09-02 1946.1693989071 6.19296782386621
76 18412537157212 2010-07-31 2010.07808219178 1.7251508381551
76 18412537157212 2010-07-31 2009.07808219178 1.7435602022482
76 18412537157212 2010-07-31 2008.07808219178 1.78440233632795
76 18412537157212 2010-07-31 2007.07808219178 1.84917882861574
76 18412537157212 2010-07-31 2006.07808219178 1.92697202972318
76 18412537157212 2010-07-31 2005.07808219178 1.99899652550297
76 18412537157212 2010-07-31 2004.07808219178 2.00881618956414
76 18412537157212 2010-07-31 2003.07808219178 2.09124927128353
76 18412537157212 2010-07-31 2002.07808219178 2.15665885528401
76 18412537157212 2010-07-31 2001.07808219178 2.33918371631145
76 18412537157212 2010-07-31 2000.07808219178 2.62425183796049
76 18412537157212 2010-07-31 1999.07808219178 2.56470333958579
76 18412537157212 2010-07-31 1998.07808219178 2.66011218349575
76 18412537157212 2010-07-31 1997.07808219178 2.72521718979787
76 18412537157212 2010-07-31 1996.07808219178 2.84908712162622
76 38138235104183 1950-09-01 1950.16575342466 5.6564505355701
76 38138235104183 1950-09-01 1949.16575342466 5.19205310209228
76 38138235104183 1950-09-01 1948.16575342466 5.72249425567629
76 38138235104183 1950-09-01 1947.16575342466 5.71315098459803
76 38138235104183 1950-09-01 1946.16575342466 5.62702584720393
76 38138235104183 1950-09-01 1945.16575342466 5.62774529725127
76 38138235104183 1950-09-01 1944.16575342466 5.69100307045804
76 38138235104183 1950-09-01 1943.16575342466 5.93388159220935
76 38138235104183 1950-09-01 1942.16575342466 5.93772792798094
76 38138235104183 1950-09-01 1941.16575342466 5.61416285863887
76 38138235104183 1950-09-01 1940.16575342466 6.66204133718762
76 38138235104183 1950-09-01 1939.16575342466 5.72597789033794
76 38138235104183 1950-09-01 1938.16575342466 6.7591675224891
76 38138235104183 1950-09-01 1937.16575342466 6.02495619575442
76 38138235104183 1950-09-01 1936.16575342466 6.36888132242327
76 43147176175216 1950-07-02 1949.99863013699 5.65551716348018
76 43147176175216 1950-07-02 1948.99863013699 5.1911967955881
76 43147176175216 1950-07-02 1947.99863013699 5.721549166195
76 43147176175216 1950-07-02 1946.99863013699 5.71221069485995
